"dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"pev_score_2_cat","population_group","in_need","IDP",0.718423804086467,NA,0.565173791555445,0.87167381661749,"admin2Pcod","SO1203"
"pev_score_2_cat","population_group","not_in_need","IDP",0.281576195913533,NA,0.12832618338251,0.434826208444555,"admin2Pcod","SO1203"
"pev_score_2_cat","population_group","in_need","not_displaced",0.346250973300264,NA,0.216455274940458,0.47604667166007,"admin2Pcod","SO1203"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.653749026699736,NA,0.52395332833993,0.783544725059542,"admin2Pcod","SO1203"
"pev_score_2_cat","population_group","in_need","IDP",1,NA,1,1,"admin2Pcod","SO1102"
"pev_score_2_cat","population_group","in_need","not_displaced",0.280821917808219,NA,0.161747090012006,0.399896745604432,"admin2Pcod","SO1102"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.719178082191781,NA,0.600103254395568,0.838252909987994,"admin2Pcod","SO1102"
"pev_score_2_cat","population_group","in_need","IDP",0.245482649303937,NA,-0.0749961230859658,0.565961421693841,"admin2Pcod","SO1202"
"pev_score_2_cat","population_group","not_in_need","IDP",0.754517350696063,NA,0.434038578306159,1.07499612308597,"admin2Pcod","SO1202"
"pev_score_2_cat","population_group","in_need","not_displaced",0.0138686584679034,NA,-0.0188773529243193,0.0466146698601261,"admin2Pcod","SO1202"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.986131341532097,NA,0.953385330139874,1.01887735292432,"admin2Pcod","SO1202"
"pev_score_2_cat","population_group","in_need","IDP",0.6,NA,0.43693273620881,0.76306726379119,"admin2Pcod","SO1103"
"pev_score_2_cat","population_group","not_in_need","IDP",0.4,NA,0.23693273620881,0.56306726379119,"admin2Pcod","SO1103"
"pev_score_2_cat","population_group","in_need","not_displaced",0.22511912093354,NA,0.161985773189821,0.288252468677259,"admin2Pcod","SO1103"
"pev_score_2_cat","population_group","not_in_need","not_displaced",0.77488087906646,NA,0.711747531322741,0.838014226810179,"admin2Pcod","SO1103"
